VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,09/20/2018 09:27:08 AM,09/20/2018 09:31:24 AM,1,0.86,1,N,48,143,1,5.0,0.0,0.5,0.5,0.0,0.3,6.3
2,09/20/2018 09:33:46 AM,09/20/2018 10:05:58 AM,1,5.38,1,N,143,13,1,23.5,0.0,0.5,6.08,0.0,0.3,30.38
2,09/20/2018 09:03:34 AM,09/20/2018 09:26:30 AM,1,4.84,1,N,88,170,1,18.5,0.0,0.5,3.86,0.0,0.3,23.16
1,09/20/2018 09:09:55 AM,09/20/2018 09:37:57 AM,1,2.2,1,N,141,161,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
1,09/20/2018 09:47:16 AM,09/20/2018 10:03:11 AM,2,1.1,1,N,161,186,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,09/20/2018 09:24:17 AM,09/20/2018 09:57:19 AM,1,2.9,1,N,113,237,1,20.5,0.0,0.5,5.3,0.0,0.3,26.6
1,09/20/2018 09:11:08 AM,09/20/2018 09:31:16 AM,1,1.2,1,N,237,163,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3
1,09/20/2018 09:32:57 AM,09/20/2018 10:00:25 AM,1,1.0,1,N,43,237,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
2,09/20/2018 09:20:24 AM,09/20/2018 09:28:52 AM,5,1.09,1,N,238,166,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 09:33:20 AM,09/20/2018 09:42:26 AM,1,0.62,1,N,114,79,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,09/20/2018 09:45:24 AM,09/20/2018 09:51:07 AM,1,0.87,1,N,79,79,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,09/20/2018 09:52:25 AM,09/20/2018 10:18:06 AM,1,2.36,1,N,79,163,1,16.0,0.0,0.5,2.52,0.0,0.3,19.32
2,09/20/2018 09:04:03 AM,09/20/2018 09:32:07 AM,5,7.9,1,N,229,231,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8
2,09/20/2018 09:48:44 AM,09/20/2018 09:57:48 AM,5,0.8,1,N,68,234,1,7.0,0.0,0.5,1.75,0.0,0.3,9.55
2,09/20/2018 09:58:45 AM,09/20/2018 10:09:23 AM,5,1.0,1,N,113,211,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,09/20/2018 09:04:41 AM,09/20/2018 09:24:17 AM,1,1.98,1,N,231,68,1,13.5,0.0,0.5,2.0,0.0,0.3,16.3
2,09/20/2018 09:40:02 AM,09/20/2018 09:54:30 AM,1,1.43,1,N,186,234,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,09/20/2018 09:09:09 AM,09/20/2018 09:13:56 AM,1,0.6,1,N,79,79,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 09:16:37 AM,09/20/2018 09:48:40 AM,1,6.52,1,N,79,74,1,23.0,0.0,0.5,2.0,0.0,0.3,25.8
2,09/20/2018 09:49:07 AM,09/20/2018 10:39:34 AM,1,28.03,2,N,132,13,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27
2,09/20/2018 09:07:04 AM,09/20/2018 09:35:57 AM,6,5.03,1,N,50,87,1,22.0,0.0,0.5,3.2,0.0,0.3,26.0
2,09/20/2018 09:48:16 AM,09/20/2018 10:00:46 AM,5,1.35,1,N,148,125,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,09/20/2018 09:13:46 AM,09/20/2018 09:29:36 AM,1,4.93,1,N,43,244,1,17.5,0.0,0.5,2.0,0.0,0.3,20.3
2,09/20/2018 09:48:25 AM,09/20/2018 10:00:20 AM,1,2.01,1,N,151,142,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,09/20/2018 09:39:40 AM,09/20/2018 09:51:49 AM,2,1.57,1,N,45,88,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,09/20/2018 09:04:00 AM,09/20/2018 09:06:09 AM,3,0.0,1,N,161,230,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,09/20/2018 09:18:03 AM,09/20/2018 09:41:09 AM,1,1.63,1,N,100,170,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
2,09/20/2018 09:52:15 AM,09/20/2018 10:01:56 AM,2,0.78,1,N,107,164,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 09:09:56 AM,09/20/2018 09:19:21 AM,3,1.83,1,N,239,166,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,09/20/2018 09:27:42 AM,09/20/2018 09:35:06 AM,3,1.68,1,N,151,142,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 09:52:32 AM,09/20/2018 10:37:29 AM,3,4.44,1,N,239,113,2,27.5,0.0,0.5,0.0,0.0,0.3,28.3
2,09/20/2018 09:13:57 AM,09/20/2018 09:40:02 AM,1,3.51,1,N,238,186,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
2,09/20/2018 09:44:57 AM,09/20/2018 09:50:00 AM,1,0.78,1,N,186,234,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 09:01:38 AM,09/20/2018 09:09:09 AM,1,1.71,1,N,151,142,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,09/20/2018 09:10:48 AM,09/20/2018 09:36:18 AM,1,2.39,1,N,142,170,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2,09/20/2018 09:13:54 AM,09/20/2018 09:47:32 AM,1,7.04,1,N,244,230,1,27.5,0.0,0.5,0.0,0.0,0.3,28.3
2,09/20/2018 09:52:25 AM,09/20/2018 10:28:52 AM,1,5.36,1,N,163,13,1,25.5,0.0,0.5,6.58,0.0,0.3,32.88
2,09/20/2018 09:03:23 AM,09/20/2018 09:18:34 AM,1,1.78,1,N,234,161,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,09/20/2018 09:19:50 AM,09/20/2018 09:29:06 AM,2,0.71,1,N,161,237,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,09/20/2018 09:35:05 AM,09/20/2018 10:04:08 AM,1,1.97,1,N,236,162,1,17.5,0.0,0.5,3.29,0.0,0.3,21.59
2,09/20/2018 09:06:11 AM,09/20/2018 09:41:39 AM,3,5.38,1,N,87,162,1,25.0,0.0,0.5,4.0,0.0,0.3,29.8
1,09/20/2018 09:12:44 AM,09/20/2018 09:35:48 AM,1,2.4,1,N,239,162,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
1,09/20/2018 09:44:42 AM,09/20/2018 10:24:37 AM,1,1.8,1,N,229,100,1,22.5,0.0,0.5,2.5,0.0,0.3,25.8
2,09/20/2018 09:54:10 AM,09/20/2018 10:19:08 AM,1,2.89,1,N,161,246,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
2,09/20/2018 09:12:57 AM,09/20/2018 09:19:44 AM,1,1.29,1,N,237,263,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,09/20/2018 09:21:45 AM,09/20/2018 09:37:06 AM,1,1.9,1,N,262,162,1,11.5,0.0,0.5,1.5,0.0,0.3,13.8
2,09/20/2018 09:50:20 AM,09/20/2018 10:08:04 AM,1,1.66,1,N,162,186,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,09/20/2018 09:05:22 AM,09/20/2018 09:18:49 AM,1,1.91,1,N,263,237,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,09/20/2018 09:39:38 AM,09/20/2018 09:46:53 AM,1,0.84,1,N,239,142,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,09/20/2018 09:52:05 AM,09/20/2018 10:33:31 AM,1,4.21,1,N,142,249,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
1,09/20/2018 09:00:31 AM,09/20/2018 09:05:21 AM,1,0.9,1,N,7,193,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,09/20/2018 09:37:21 AM,09/20/2018 10:06:46 AM,1,2.0,1,N,236,162,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
2,09/20/2018 09:48:27 AM,09/20/2018 10:34:46 AM,6,5.22,1,N,237,162,1,28.5,0.0,0.5,2.93,0.0,0.3,32.23
2,09/20/2018 09:32:49 AM,09/20/2018 10:01:16 AM,1,1.33,1,N,142,161,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8
1,09/20/2018 09:01:00 AM,09/20/2018 09:34:20 AM,1,4.6,1,N,186,261,1,23.5,0.0,0.5,6.05,0.0,0.3,30.35
1,09/20/2018 09:44:35 AM,09/20/2018 10:22:29 AM,1,6.7,1,N,231,161,1,28.5,0.0,0.5,5.0,0.0,0.3,34.3
1,09/20/2018 09:09:12 AM,09/20/2018 09:21:07 AM,1,1.7,1,N,114,246,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
1,09/20/2018 09:22:44 AM,09/20/2018 09:36:25 AM,1,1.3,1,N,246,48,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,09/20/2018 09:54:44 AM,09/20/2018 10:03:56 AM,1,0.5,1,N,48,68,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,09/20/2018 09:35:08 AM,09/20/2018 10:00:32 AM,1,4.4,1,N,66,68,1,20.0,0.0,0.5,4.15,0.0,0.3,24.95
2,09/20/2018 09:27:23 AM,09/20/2018 09:43:34 AM,1,2.2,1,N,170,211,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
1,09/20/2018 09:05:24 AM,09/20/2018 09:33:00 AM,1,1.6,1,N,246,170,1,16.5,0.0,0.5,1.73,0.0,0.3,19.03
1,09/20/2018 09:41:01 AM,09/20/2018 10:03:29 AM,1,4.6,1,N,233,87,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8
1,09/20/2018 09:06:52 AM,09/20/2018 09:20:12 AM,1,1.7,1,N,162,236,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0
1,09/20/2018 09:23:00 AM,09/20/2018 09:46:16 AM,1,1.6,1,N,236,162,4,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,09/20/2018 09:03:08 AM,09/20/2018 09:16:17 AM,1,0.57,1,N,87,231,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27
2,09/20/2018 09:20:07 AM,09/20/2018 09:37:37 AM,1,2.64,1,N,13,113,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
2,09/20/2018 09:41:30 AM,09/20/2018 09:47:38 AM,1,0.9,1,N,107,170,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,09/20/2018 09:03:53 AM,09/20/2018 09:09:09 AM,1,0.95,1,N,238,236,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82
2,09/20/2018 09:25:15 AM,09/20/2018 09:47:14 AM,1,1.8,1,N,236,161,1,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,09/20/2018 09:41:06 AM,09/20/2018 09:51:35 AM,1,3.3,1,N,50,24,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3
2,09/20/2018 09:02:26 AM,09/20/2018 09:25:50 AM,1,2.11,1,N,68,230,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75
2,09/20/2018 09:37:14 AM,09/20/2018 09:52:47 AM,1,2.14,1,N,163,234,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
2,09/20/2018 09:54:48 AM,09/20/2018 10:20:01 AM,1,6.33,1,N,164,65,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16
2,09/20/2018 09:07:46 AM,09/20/2018 09:12:24 AM,2,0.47,1,N,231,13,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67
2,09/20/2018 09:45:11 AM,09/20/2018 09:55:54 AM,3,1.1,1,N,125,249,1,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,09/20/2018 09:21:59 AM,09/20/2018 09:38:36 AM,1,2.4,1,N,140,142,1,13.0,0.0,0.5,1.3,0.0,0.3,15.1
1,09/20/2018 09:40:43 AM,09/20/2018 09:52:08 AM,1,1.4,1,N,142,43,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,09/20/2018 09:55:36 AM,09/20/2018 10:08:39 AM,1,1.5,1,N,237,142,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,09/20/2018 09:13:20 AM,09/20/2018 10:02:10 AM,1,12.34,1,N,138,162,1,42.0,0.0,0.5,9.71,5.76,0.3,58.27
1,09/20/2018 09:17:59 AM,09/20/2018 09:26:54 AM,1,1.4,1,N,162,234,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,09/20/2018 09:28:11 AM,09/20/2018 09:44:55 AM,1,2.1,1,N,90,211,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
1,09/20/2018 09:32:14 AM,09/20/2018 09:53:02 AM,1,2.9,1,N,107,237,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,09/20/2018 09:53:50 AM,09/20/2018 10:16:57 AM,1,1.1,1,N,237,163,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
1,09/20/2018 09:52:12 AM,09/20/2018 10:09:20 AM,1,1.6,1,N,140,161,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,09/20/2018 09:07:50 AM,09/20/2018 09:20:03 AM,1,0.7,1,N,233,230,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,09/20/2018 09:27:33 AM,09/20/2018 09:36:03 AM,1,0.6,1,N,100,161,1,6.5,0.0,0.5,2.15,0.0,0.3,9.45
1,09/20/2018 09:43:23 AM,09/20/2018 10:01:15 AM,1,1.4,1,N,161,141,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
1,09/20/2018 09:28:46 AM,09/20/2018 09:36:36 AM,1,0.5,1,N,261,88,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,09/20/2018 09:04:03 AM,09/20/2018 09:25:25 AM,1,3.1,1,N,13,113,1,15.0,0.0,0.5,2.0,0.0,0.3,17.8
1,09/20/2018 09:28:22 AM,09/20/2018 09:48:26 AM,1,1.5,1,N,113,170,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
1,09/20/2018 09:49:55 AM,09/20/2018 09:57:48 AM,2,0.5,1,N,170,264,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
2,09/20/2018 09:02:06 AM,09/20/2018 09:20:58 AM,1,1.08,1,N,141,237,1,12.0,0.0,0.5,0.75,0.0,0.3,13.55
2,09/20/2018 09:31:03 AM,09/20/2018 09:40:36 AM,1,0.97,1,N,161,186,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,09/20/2018 09:43:22 AM,09/20/2018 10:12:39 AM,1,1.92,1,N,186,162,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96
1,09/20/2018 09:25:44 AM,09/20/2018 09:37:12 AM,1,0.9,1,N,114,231,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,09/20/2018 09:43:48 AM,09/20/2018 10:21:58 AM,1,6.5,1,N,231,238,1,28.5,0.0,0.5,5.0,0.0,0.3,34.3
2,09/20/2018 09:25:00 AM,09/20/2018 10:30:16 AM,6,9.72,1,N,87,87,1,44.5,0.0,0.5,0.0,0.0,0.3,45.3
2,09/20/2018 09:06:17 AM,09/20/2018 09:16:20 AM,1,1.48,1,N,163,140,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,09/20/2018 09:25:52 AM,09/20/2018 09:41:31 AM,1,0.9,1,N,237,163,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,09/20/2018 09:31:33 AM,09/20/2018 09:40:26 AM,1,1.2,1,N,236,141,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,09/20/2018 09:50:02 AM,09/20/2018 10:16:05 AM,1,2.1,1,N,141,170,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2,09/20/2018 09:24:08 AM,09/20/2018 09:30:56 AM,1,1.0,1,N,237,236,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,09/20/2018 09:45:04 AM,09/20/2018 10:16:58 AM,1,5.7,1,N,140,233,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,09/20/2018 06:05:19 AM,09/20/2018 06:15:20 AM,1,0.6,1,N,163,230,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,09/20/2018 06:25:03 AM,09/20/2018 06:51:37 AM,1,3.48,1,N,50,236,1,19.0,0.0,0.5,4.95,0.0,0.3,24.75
2,09/20/2018 09:28:43 AM,09/20/2018 09:47:44 AM,1,6.44,1,N,262,87,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3
1,09/20/2018 09:08:08 AM,09/20/2018 09:38:21 AM,1,5.6,1,N,87,140,1,22.5,0.0,0.5,3.5,0.0,0.3,26.8
1,09/20/2018 09:39:15 AM,09/20/2018 10:05:06 AM,1,7.1,1,N,140,244,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8
1,09/20/2018 09:07:16 AM,09/20/2018 09:28:47 AM,1,2.8,1,N,125,87,1,15.5,0.0,0.5,4.05,0.0,0.3,20.35
1,09/20/2018 09:39:14 AM,09/20/2018 09:49:13 AM,1,0.3,1,N,87,87,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,09/20/2018 09:50:22 AM,09/20/2018 11:20:12 AM,2,21.41,2,N,132,163,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27
2,09/20/2018 09:12:41 AM,09/20/2018 09:22:58 AM,5,0.57,1,N,137,164,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,09/20/2018 09:25:01 AM,09/20/2018 09:38:01 AM,5,1.46,1,N,164,246,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,09/20/2018 09:53:54 AM,09/20/2018 10:06:28 AM,1,1.68,1,N,236,229,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,09/20/2018 09:19:57 AM,09/20/2018 09:29:30 AM,1,0.5,1,N,162,164,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,09/20/2018 09:34:44 AM,09/20/2018 09:55:07 AM,1,3.9,1,N,100,13,1,16.5,0.0,0.5,5.15,0.0,0.3,22.45
2,09/20/2018 09:21:21 AM,09/20/2018 09:39:50 AM,1,2.25,1,N,144,186,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3
2,09/20/2018 09:41:41 AM,09/20/2018 10:16:43 AM,1,2.6,1,N,186,237,1,21.0,0.0,0.5,6.54,0.0,0.3,28.34
2,09/20/2018 09:19:06 AM,09/20/2018 09:28:31 AM,1,0.89,1,N,48,68,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,09/20/2018 09:47:09 AM,09/20/2018 09:47:24 AM,1,0.0,1,N,186,68,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
2,09/20/2018 09:47:46 AM,09/20/2018 10:05:27 AM,1,1.26,1,N,68,230,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
1,09/20/2018 09:44:31 AM,09/20/2018 10:24:45 AM,1,3.9,1,N,264,264,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
2,09/20/2018 09:40:54 AM,09/20/2018 09:55:49 AM,4,2.06,1,N,79,233,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
2,09/20/2018 08:41:55 AM,09/20/2018 08:53:27 AM,1,1.31,1,N,239,48,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,09/20/2018 09:23:00 AM,09/20/2018 09:33:20 AM,1,1.1,1,N,237,140,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,09/20/2018 09:16:55 AM,09/20/2018 10:38:04 AM,1,17.8,2,N,132,79,1,52.0,0.0,0.5,17.2,0.0,0.3,70.0
2,09/20/2018 09:06:24 AM,09/20/2018 09:12:26 AM,1,0.67,1,N,237,236,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,09/20/2018 09:26:16 AM,09/20/2018 09:41:26 AM,1,1.88,1,N,262,163,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,09/20/2018 09:06:22 AM,09/20/2018 09:15:38 AM,1,1.74,1,N,211,158,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27
2,09/20/2018 09:36:40 AM,09/20/2018 10:04:21 AM,1,1.7,1,N,50,90,1,16.5,0.0,0.5,1.5,0.0,0.3,18.8
1,09/20/2018 09:18:26 AM,09/20/2018 09:21:55 AM,1,0.4,1,N,107,234,1,4.5,0.0,0.5,0.53,0.0,0.3,5.83
1,09/20/2018 09:45:05 AM,09/20/2018 09:48:54 AM,1,0.7,1,N,68,246,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
2,09/20/2018 09:16:59 AM,09/20/2018 09:28:36 AM,1,1.1,1,N,229,141,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,09/20/2018 09:34:42 AM,09/20/2018 09:36:02 AM,1,0.05,1,N,236,236,3,-3.0,0.0,-0.5,0.0,0.0,-0.3,-3.8
2,09/20/2018 09:34:42 AM,09/20/2018 09:36:02 AM,1,0.05,1,N,236,236,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
2,09/20/2018 09:37:40 AM,09/20/2018 10:24:38 AM,1,18.58,2,N,236,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27
1,09/20/2018 09:20:26 AM,09/20/2018 09:28:14 AM,1,0.9,1,N,137,229,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,09/20/2018 09:34:04 AM,09/20/2018 09:47:56 AM,1,1.6,1,N,229,236,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
1,09/20/2018 09:57:43 AM,09/20/2018 10:15:50 AM,1,2.2,1,N,239,140,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
2,09/20/2018 09:02:54 AM,09/20/2018 09:17:10 AM,5,1.1,1,N,246,90,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
2,09/20/2018 09:26:31 AM,09/20/2018 09:33:51 AM,5,0.71,1,N,234,68,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,09/20/2018 09:49:23 AM,09/20/2018 09:53:01 AM,6,0.88,1,N,249,125,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,09/20/2018 09:07:17 AM,09/20/2018 09:16:42 AM,1,1.2,1,N,148,4,1,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,09/20/2018 09:23:45 AM,09/20/2018 09:58:03 AM,1,5.6,1,N,79,7,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36
1,09/20/2018 09:10:07 AM,09/20/2018 09:36:56 AM,1,2.2,1,N,236,163,1,16.5,0.0,0.5,3.0,0.0,0.3,20.3
1,09/20/2018 09:41:31 AM,09/20/2018 10:06:14 AM,1,1.9,1,N,163,186,1,15.5,0.0,0.5,3.25,0.0,0.3,19.55
2,09/20/2018 09:35:00 AM,09/20/2018 10:35:51 AM,1,12.23,1,N,246,138,1,48.5,0.0,0.5,11.01,5.76,0.3,66.07
2,09/20/2018 09:29:11 AM,09/20/2018 09:43:15 AM,1,2.05,1,N,114,246,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
2,09/20/2018 09:15:36 AM,09/20/2018 09:35:24 AM,1,2.44,1,N,263,151,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,09/20/2018 09:39:41 AM,09/20/2018 09:50:18 AM,1,1.51,1,N,151,236,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,09/20/2018 09:13:54 AM,09/20/2018 09:31:34 AM,3,0.8,1,N,229,237,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,09/20/2018 09:40:30 AM,09/20/2018 09:43:25 AM,3,0.51,1,N,237,263,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,09/20/2018 09:47:21 AM,09/20/2018 10:03:50 AM,2,2.61,1,N,236,142,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62
1,09/20/2018 09:18:29 AM,09/20/2018 09:28:17 AM,1,0.6,1,N,100,230,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95
1,09/20/2018 09:34:02 AM,09/20/2018 09:44:16 AM,2,1.3,1,N,230,234,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,09/20/2018 09:46:02 AM,09/20/2018 10:34:44 AM,1,16.8,2,N,234,132,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56
1,09/20/2018 09:43:34 AM,09/20/2018 10:39:09 AM,1,10.7,1,N,138,43,1,37.5,0.0,0.5,20.0,5.76,0.3,64.06
1,09/20/2018 09:27:57 AM,09/20/2018 09:41:43 AM,1,1.2,1,N,163,170,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,09/20/2018 08:59:46 AM,09/20/2018 09:04:03 AM,1,0.54,1,N,263,237,1,4.5,0.0,0.5,0.8,0.0,0.3,6.1
2,09/20/2018 09:14:33 AM,09/20/2018 09:19:29 AM,1,0.63,1,N,262,140,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,09/20/2018 09:24:19 AM,09/20/2018 10:03:32 AM,1,1.83,1,N,140,163,1,22.5,0.0,0.5,2.0,0.0,0.3,25.3
1,09/20/2018 09:43:37 AM,09/20/2018 10:50:10 AM,2,8.7,1,N,138,163,1,44.5,0.0,0.5,5.0,0.0,0.3,50.3
2,09/20/2018 09:07:13 AM,09/20/2018 09:57:56 AM,1,8.99,1,N,138,234,1,36.5,0.0,0.5,8.61,5.76,0.3,51.67
1,09/20/2018 09:46:37 AM,09/20/2018 10:04:05 AM,1,2.8,1,N,4,164,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,09/20/2018 09:30:51 AM,09/20/2018 09:35:49 AM,1,0.56,1,N,141,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,09/20/2018 09:38:59 AM,09/20/2018 09:41:45 AM,1,0.91,1,N,141,263,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,09/20/2018 09:44:41 AM,09/20/2018 09:45:42 AM,1,0.28,1,N,236,236,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56
2,09/20/2018 09:49:36 AM,09/20/2018 10:07:41 AM,1,2.09,1,N,236,140,1,12.5,0.0,0.5,1.5,0.0,0.3,14.8
2,09/20/2018 09:21:31 AM,09/20/2018 09:37:18 AM,1,1.11,1,N,13,87,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,09/20/2018 09:52:43 AM,09/20/2018 09:56:32 AM,1,0.46,1,N,231,211,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,09/20/2018 09:03:19 AM,09/20/2018 09:36:04 AM,2,1.98,1,N,236,161,1,19.5,0.0,0.5,3.04,0.0,0.3,23.34
1,09/20/2018 09:11:50 AM,09/20/2018 10:01:08 AM,1,11.9,1,N,138,164,1,42.0,0.0,0.5,6.0,5.76,0.3,54.56
2,09/20/2018 09:02:54 AM,09/20/2018 09:06:18 AM,1,0.48,1,N,100,230,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
2,09/20/2018 09:20:15 AM,09/20/2018 10:21:37 AM,1,3.07,1,N,162,7,2,36.5,0.0,0.5,0.0,0.0,0.3,37.3
2,09/20/2018 09:13:45 AM,09/20/2018 09:16:50 AM,1,0.47,1,N,48,50,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,09/20/2018 09:21:59 AM,09/20/2018 09:25:04 AM,1,0.51,1,N,50,143,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
